;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;11240;42;9;28;13;36;11080;159;1;10;10;7;;;;11250;107;3;2;1;;1
11;получили на ГИА неудовлетворительные результаты;25;;;;1;;24;1;;;;;;;;25;7;;;;;
12;не участвовали в ГИА;9;1;;1;;;2;7;;;;;;;;9;11;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;2421;4;;3;1;6;2420;1;;1;1;;;;;2422;14;;;;;1
14;в IV квартале прошлого года;23;;;;;;23;;;;;;;;;23;;;;;;
15;после 1 сентября текущего года;20;;;;;;20;;;;;;;;;20;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;11154;36;8;23;14;34;11089;64;1;5;5;2;;;;11159;108;3;2;1;;1
17;участвовали в ЕГЭ по русскому языку (из строки 16);11154;31;5;22;12;34;11089;64;1;4;4;1;;;;11158;101;3;2;1;;1
18;из них сдали ЕГЭ;11147;31;5;22;12;34;11083;63;1;4;4;1;;;;11151;100;3;2;1;;
19;участвовали в ЕГЭ по математике (из строки 16);11153;31;5;22;12;34;11089;63;1;5;5;2;;;;11158;108;3;2;1;;1
20;из них сдали ЕГЭ;11131;31;5;22;12;34;11068;62;1;5;5;2;;;;11136;101;3;2;1;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;111;6;1;5;;2;15;96;;5;5;5;;;;116;6;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;184;184;16;53;;;184;;;362;362;8;229;;;546;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1391;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";1031;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";8;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";6;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
