;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;4210;27;2;22;4;19;4147;50;13;19;19;9;;;;4229;26;;;;;
11;получили на ГИА неудовлетворительные результаты;22;1;;1;1;;12;10;;;;;;;;22;3;;;;;
12;не участвовали в ГИА;6;;;;;;1;5;;;;;;;;6;1;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1020;8;1;5;1;2;1020;;;3;3;1;;;;1023;3;;;;;
14;в IV квартале прошлого года;35;;;;;;35;;;1;1;1;;;;36;;;;;;
15;после 1 сентября текущего года;9;;;;;;9;;;;;;;;;9;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;4187;27;2;22;4;18;4156;31;;18;18;8;;;;4205;28;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);4133;25;2;20;3;14;4106;27;;17;17;7;;;;4150;27;;;;;
18;из них сдали ЕГЭ;4090;24;2;19;2;13;4067;23;;17;17;7;;;;4107;27;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);4137;26;2;21;3;14;4106;31;;18;18;8;;;;4155;28;;;;;
20;из них сдали ЕГЭ;4057;25;2;20;2;13;4036;21;;18;18;;;;;4075;25;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;45;1;;1;1;1;3;29;13;1;1;1;;;;46;1;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;151;86;4;17;;3;151;;;97;97;4;39;;;248;2;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";585;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";438;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";2;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
