;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;12;2;1;3;1;;;;;;;;;;;;;1;1;1;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;82;15;11;27;9;;;;;;;;;;;;;7;7;4;;;1;;;;;;;;;;;;;;1;;;;;;;;;82;;4;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;59;1;2;2;3;;3;1;2;;;4;;;6;;;1;2;2;1;2;2;;;4;;;5;;;2;;;;5;5;3;1;;;;;;;;;;;;
14;В них обучающихся, чел.;248;18;22;26;28;;3;1;2;;;4;;;6;;;17;28;24;16;26;2;;;4;;;5;;;2;;;;5;5;3;1;;;;;;;248;;51;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;62;2;2;3;2;;4;4;2;1;;3;;;3;;;4;4;3;3;5;3;;;4;;;2;;;;;;;4;4;;;;;;;;;;;;;;
16;В них обучающихся, чел.;287;4;12;17;8;;25;15;11;6;;8;;;17;;;22;29;14;24;58;3;;;4;;;2;;;;;;;4;4;;;;;;;;;287;1;34;;;3
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;48;;1;;;4;10;;6;;;3;;;2;1;;1;1;;;;1;;;5;;;4;;;5;;;;;1;;3;;;;;;;;;;;;
18;В них обучающихся, чел.;122;;1;;;26;28;;15;;;14;;;2;5;;7;5;;;;1;;;5;;;4;;;5;;;;;1;;3;;;;;;;122;3;112;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;50;;;;;;5;;5;;;3;;;1;;;;;;;;11;;;2;;;5;;;3;;;;5;5;3;2;;;;;;;;;;;;
22;В них обучающихся, чел.;50;;;;;;5;;5;;;3;;;1;;;;;;;;11;;;2;;;5;;;3;;;;5;5;3;2;;;;;;;50;2;48;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);320;6;7;10;8;7;25;5;22;1;;19;;;26;2;3;9;9;8;5;10;21;;;24;;;23;;;17;;;;15;22;8;8;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1189;49;56;84;64;38;64;16;59;6;;57;;;56;9;18;69;81;61;51;115;34;;;32;;;36;;;43;;;;15;48;8;20;;;;;;;1189;17;471;;;115
25;в том числе обучаются:       очно;1189;49;56;84;64;38;64;16;59;6;;57;;;56;9;18;69;81;61;51;115;34;;;32;;;36;;;43;;;;15;48;8;20;;;;;;;1189;17;471;;;115
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);115;12;2;2;3;7;;1;4;;;9;;;8;;7;4;4;7;12;10;3;;;4;;;3;;;2;;;;;7;;4;;;;;;;33;3;30;;;3
29;девочки;446;16;24;36;39;10;19;5;21;3;;20;;;17;2;9;29;31;26;15;37;10;;;8;;;17;;;15;;;;6;22;4;5;;;;;;;226;1;32;;;
30;лица с ограниченными возможностями здоровья;1189;49;56;84;64;38;64;16;59;6;;57;;;56;9;18;69;81;61;51;115;34;;;32;;;36;;;43;;;;15;48;8;20;;;;;;;;;;;;3
31;из них (из строки 30):             инвалиды;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;10;;;;;;;;;;;;
32;дети-инвалиды;471;;4;5;4;37;37;4;43;;;45;;;36;9;16;11;8;14;4;16;28;;;31;;;32;;;31;;;;15;28;8;5;;;;;;;;;;;;3
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;17;;;;1;;;1;;;;1;;;1;;;3;2;2;3;3;;;;;;;;;;;;;;;;;;;;;;;;13;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
