;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;615134;4212;428;1809;359;1868;614693;301;140;964;917;460;215;7;5;616098;632;8;;5;1;3
11;получили на ГИА неудовлетворительные результаты;4540;75;7;25;7;25;4521;12;7;17;11;6;2;;;4557;54;;;;;
12;не участвовали в ГИА;328;16;1;11;1;3;322;4;2;5;3;;;;;333;9;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;73884;397;32;165;29;182;73868;11;5;48;42;15;4;;;73932;24;;;;;
14;в IV квартале прошлого года;17747;151;6;38;5;18;17730;8;9;5;5;3;;;;17752;31;;;;;
15;после 1 сентября текущего года;2220;30;2;10;2;5;2213;2;5;3;3;2;;;;2223;15;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;614903;3684;356;1550;299;1702;614476;303;124;624;585;262;104;1;;615527;642;6;;3;;2
17;участвовали в ЕГЭ по русскому языку (из стр. 16);613064;3454;331;1401;287;1575;612684;262;118;583;541;215;103;1;;613647;585;5;;2;;2
18;из них сдали ЕГЭ;604924;3324;324;1336;282;1538;604565;258;101;551;510;194;100;1;;605475;567;5;;2;;2
19;участвовали в ЕГЭ по математике (из строки 16);612066;3424;325;1383;285;1560;611686;260;120;530;487;175;91;;;612596;586;4;;2;;2
20;из них сдали ЕГЭ;600122;3287;312;1322;276;1507;599776;245;101;470;436;156;74;;;600592;540;4;;2;;2
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;4771;603;79;284;67;191;4738;10;23;357;343;204;113;6;5;5128;44;2;;2;1;1
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;8166;3880;102;962;6;52;8086;54;26;14523;14219;615;4417;8;31;22689;184;54;;26;;9
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
