;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;30;1;2;5;4;;3;3;;;;;;;;;;;;;;;2;;;2;;;2;;;2;;;;2;2;;;;;;;;;;;;;;
12;В них обучающихся, чел.;347;13;21;63;52;;32;35;;;;;;;;;;;;;;;21;;;18;;;25;;;24;;;;24;19;;;;;;;;;347;;71;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;26;;;;;;2;2;2;;;2;;;2;;;;;;;;2;;;2;;;3;;;2;;;;2;2;2;1;;;;;;;;;;;;
14;В них обучающихся, чел.;127;;;;;;18;10;12;;;14;;;11;;;;;;;;7;;;12;;;16;;;11;;;;6;7;2;1;;;;;;;127;5;116;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;56;;;4;3;2;;2;3;;;3;;;5;;;8;7;7;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;591;;;38;25;24;;24;35;;;36;;;59;;;72;74;77;65;62;;;;;;;;;;;;;;;;;;;;;;;;591;;123;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;12;1;;;;1;2;4;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;60;3;;;;8;7;17;12;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;;55;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;8;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;1;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);156;2;2;10;7;4;9;13;11;;;10;;;7;2;3;8;7;7;6;6;5;;1;7;;;6;;;7;;;;5;6;3;2;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1316;16;21;109;77;38;65;94;84;;;79;;;70;13;11;72;74;77;65;62;39;;4;49;;;52;;;58;;;;35;35;7;10;;;;;;;1316;5;516;;;
25;в том числе обучаются:       очно;1316;16;21;109;77;38;65;94;84;;;79;;;70;13;11;72;74;77;65;62;39;;4;49;;;52;;;58;;;;35;35;7;10;;;;;;;1316;5;516;;;
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);206;;;2;1;6;32;3;20;;;15;;;10;10;8;7;;5;7;2;11;;;15;;;9;;;15;;;;3;10;5;10;;;;;;;182;;85;;;
29;девочки;453;5;9;43;22;11;22;27;28;;;30;;;18;10;3;18;26;28;30;12;16;;3;19;;;27;;;20;;;;8;11;3;4;;;;;;;238;;71;;;
30;лица с ограниченными возможностями здоровья;1316;16;21;109;77;38;65;94;84;;;79;;;70;13;11;72;74;77;65;62;39;;4;49;;;52;;;58;;;;35;35;7;10;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;1;;;;;;;;;;;;
32;дети-инвалиды;516;4;3;11;10;28;35;53;59;;;43;;;31;12;9;14;8;15;3;12;20;;4;31;;;33;;;34;;;;16;16;4;8;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;22;;;1;1;;;;1;;;3;;;3;;;2;3;3;1;;1;;;;;;;;;2;;;;;1;;;;;;;;;17;;3;;;
36;из них воспитанники (без приходящих учащихся);3;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;2;;;;;
37;обучающиеся иностранные граждане;3;;;;;;;;;;;;;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
