;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;36;;;1;2;;;2;;;;2;;;;;3;;1;2;2;1;2;;;4;;;5;;;3;;;;;4;2;;;;;;;;36;2;34;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;68;1;4;5;3;;9;6;6;;;4;1;;6;;1;3;4;3;2;1;1;;;1;;;1;;;1;;;;2;3;;;;;;;;;;;;;;
12;В них обучающихся, чел.;726;12;46;58;36;;111;74;66;;;44;10;;65;;10;19;41;29;20;13;8;;;3;;;6;;;4;;;;21;30;;;;;;;;;726;;137;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;27;1;2;1;2;;1;;2;;;1;;;1;;;2;2;2;2;2;1;;;1;;;1;;;1;;;;1;1;;;;;;;;;;;;;;
14;В них обучающихся, чел.;239;9;15;12;19;;10;;19;;;8;;;8;;;12;21;16;20;21;10;;;7;;;8;;;10;;;;5;9;;;;;;;;;239;1;124;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;223;8;9;14;15;;12;11;14;1;;17;;;14;1;1;19;19;21;24;21;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;2167;77;80;125;132;;89;84;127;1;;172;;;147;7;5;193;182;240;258;229;;;;;;;19;;;;;;;;;;;;;;;;;2093;;231;;1;5
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;3;;;;;;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;9;;;;;;;;6;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;9;;;
19;Число классов для обучающихся со сложными дефектами, ед.;42;2;;1;2;;2;2;3;;;4;;;2;;;2;3;3;4;1;1;1;2;3;;;3;;;1;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;200;2;;2;8;;12;12;13;;;17;;;12;;;13;15;14;25;1;10;5;8;16;;;11;;;4;;;;;;;;;;;;;;200;8;179;;;65
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);455;15;19;25;26;5;25;20;31;2;;34;2;;28;3;5;28;31;30;33;26;4;3;6;11;;;12;1;;8;;;2;5;10;2;2;;1;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";3786;122;169;231;218;16;224;176;247;7;;273;15;;250;15;28;242;272;306;330;268;32;15;29;58;;;64;8;;40;;;4;37;70;7;7;;6;;;;;3712;22;1028;;1;70
25;в том числе обучаются:       очно;3786;122;169;231;218;16;224;176;247;7;;273;15;;250;15;28;242;272;306;330;268;32;15;29;58;;;64;8;;40;;;4;37;70;7;7;;6;;;;;3712;22;1028;;1;70
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);228;6;;1;1;11;8;4;7;;;23;;;9;2;1;6;8;19;29;23;5;5;14;17;;;18;;;2;;;2;3;4;;;;;;;;;62;;61;;;
29;девочки;1286;39;50;84;82;9;67;57;74;1;;100;3;;104;6;8;81;81;99;118;76;10;8;11;25;;;20;5;;18;;;1;14;26;3;3;;3;;;;;717;6;274;;;15
30;лица с ограниченными возможностями здоровья;3712;121;169;227;198;16;224;176;247;7;;273;15;;250;15;28;217;260;306;318;268;32;15;29;58;;;64;8;;40;;;4;37;70;7;7;;6;;;;;;;;;;5
31;из них (из строки 30):             инвалиды;22;;;;1;;;;;;;;;;1;;;1;;;;;1;;;1;;;2;;;2;;;;1;4;;6;;2;;;;;;;;;;
32;дети-инвалиды;1028;24;22;38;33;16;76;61;101;6;;98;5;;65;7;14;48;55;38;39;20;22;15;29;50;;;36;8;;31;;;4;16;40;6;1;;4;;;;;;;;;;2
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;96;6;3;;1;;;2;3;;;16;;;1;;;11;6;11;24;11;;;;1;;;;;;;;;;;;;;;;;;;;32;;3;;;
36;из них воспитанники (без приходящих учащихся);56;6;;;;;;;;;;7;;;;;;6;5;8;13;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;16;1;1;;3;;;1;2;;;;;;;2;;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;
38;из них девочки;4;;;;1;;;;;;;;;;;1;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
