;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;9068;301;3;15;5;46;8895;25;148;6;4;1;3;;;9074;16;1;;1;;
11;получили на ГИА неудовлетворительные результаты;62;1;;1;;;37;16;9;;;;;;;62;;;;;;
12;не участвовали в ГИА;17;;;;;;4;7;6;;;;;;;17;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1184;57;;3;1;8;1183;1;;;;;;;;1184;;;;;;
14;в IV квартале прошлого года;2;;;;;;1;1;;;;;;;;2;;;;;;
15;после 1 сентября текущего года;26;;;;;;24;1;1;;;;;;;26;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;9002;297;1;14;4;45;8924;41;37;3;1;1;;;;9005;16;1;;1;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);8978;293;1;10;3;44;8907;39;32;3;1;1;;;;8981;11;1;;1;;
18;из них сдали ЕГЭ;8956;292;1;9;3;42;8896;32;28;3;1;1;;;;8959;11;1;;1;;
19;участвовали в ЕГЭ по математике (из строки 16);8918;294;1;11;3;42;8844;40;34;2;;;;;;8920;11;1;;1;;
20;из них сдали ЕГЭ;8859;293;1;10;3;40;8812;25;22;2;;;;;;8861;11;1;;1;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;128;5;2;2;1;1;8;;120;3;3;;3;;;131;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;58;3;;2;;;27;21;10;530;530;21;224;;15;588;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";770;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";414;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
