;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;2;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;2;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;19;1;2;3;2;;;;;;;;;;;;;1;2;1;2;3;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;
14;В них обучающихся, чел.;41;4;3;4;5;;;;;;;;;;;;;2;6;2;3;7;;;;;;;;;;;;;;;;4;1;;;;;;;41;;41;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;52;2;2;3;3;1;1;1;2;;;2;;;2;;;1;7;1;7;10;1;;;;;;1;;;;;;;;1;2;2;;;;;;;;;;;;
16;В них обучающихся, чел.;252;5;4;5;6;2;13;13;30;;;28;;;24;;;14;29;14;22;26;3;;;;;;3;;;;;;;;1;6;4;;;;;;;83;;83;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;18;2;2;2;4;;;;;;;;;;;;;;2;;3;;2;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
18;В них обучающихся, чел.;25;4;2;2;5;;;;;;;;;;;;;;3;;4;;3;;;;;;;;;;;;;;2;;;;;;;;;25;;25;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);117;5;7;10;11;1;3;3;3;;;4;;;3;;1;3;12;3;13;15;5;;;;;;2;;;1;;;1;1;3;3;4;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";414;13;10;13;18;2;20;23;35;;;38;;;30;;5;17;40;17;30;35;15;;;;;;10;;;6;;;6;7;7;10;7;;;;;;;245;;242;;;
25;в том числе обучаются:       очно;414;13;10;13;18;2;20;23;35;;;38;;;30;;5;17;40;17;30;35;15;;;;;;10;;;6;;;6;7;7;10;7;;;;;;;245;;242;;;
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);63;;;;;;7;7;4;;;9;;;6;;4;;;;;;6;;;;;;4;;;5;;;2;6;3;;;;;;;;;;;;;;
29;девочки;149;3;8;4;9;;7;5;12;;;18;;;11;;2;6;11;4;8;10;9;;;;;;2;;;1;;;2;4;4;5;4;;;;;;;;;;;;
30;лица с ограниченными возможностями здоровья;245;13;10;13;18;2;7;10;5;;;10;;;6;;5;3;27;3;17;28;15;;;;;;10;;;6;;;6;7;7;10;7;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;дети-инвалиды;242;13;10;13;18;2;6;10;5;;;10;;;6;;3;3;27;3;17;28;15;;;;;;10;;;6;;;6;7;7;10;7;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
