;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;15;;;1;1;;2;2;;;;;;;4;;;;;;;;;;;;;;2;;;2;;;;;;;1;;;;;;;15;1;14;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;33;;1;1;1;1;6;8;6;;;2;1;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;345;;15;11;8;11;58;82;59;;;21;6;;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;345;;123;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;11;;;;;;1;3;4;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;98;;;;;;19;19;30;;;14;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98;;97;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;68;1;;;;3;12;11;8;1;;8;;;7;1;;3;4;3;3;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;697;10;;;;23;111;114;87;12;;90;;;74;13;;33;43;34;32;9;4;;;8;;;;;;;;;;;;;;;;;;;;697;;336;;;37
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;51;;;;;5;8;10;8;;;10;;;4;;;1;3;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;328;;;;;32;56;68;48;;;55;;;18;;;11;27;11;;;;;;2;;;;;;;;;;;;;;;;;;;;328;1;308;;;2
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);213;2;3;2;2;10;30;34;28;2;;28;3;;22;2;1;4;7;4;3;1;5;;;4;;;4;;;5;;;1;2;2;1;1;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1862;24;46;23;22;75;267;297;236;15;;223;30;;215;18;5;44;70;45;32;9;37;;;23;;;25;;;37;;;10;11;16;5;2;;;;;;;1862;8;1110;;;44
25;в том числе обучаются:       очно;1862;24;46;23;22;75;267;297;236;15;;223;30;;215;18;5;44;70;45;32;9;37;;;23;;;25;;;37;;;10;11;16;5;2;;;;;;;1862;8;1110;;;44
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);106;;;6;4;;14;6;4;;;9;;;;4;2;;;;;;9;;;9;;;4;;;12;;;;9;8;4;2;;;;;;;96;5;67;;;
29;девочки;548;10;20;9;8;18;76;65;70;6;;63;8;;69;8;3;10;6;10;6;;15;;;10;;;13;;;20;;;6;7;10;1;1;;;;;;;538;3;301;;;16
30;лица с ограниченными возможностями здоровья;1862;24;46;23;22;75;267;297;236;15;;223;30;;215;18;5;44;70;45;32;9;37;;;23;;;25;;;37;;;10;11;16;5;2;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;8;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;1;2;1;2;;;;;;;;;;;;
32;дети-инвалиды;1110;5;9;7;6;56;195;194;138;6;;143;14;;103;9;5;24;37;17;19;3;31;;;10;;;18;;;32;;;9;8;9;3;;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;24;;;2;;1;1;3;2;;;2;;;2;;;;1;1;1;;2;;;1;;;;;;1;;;1;2;1;;;;;;;;;17;2;12;;;
36;из них воспитанники (без приходящих учащихся);5;;;1;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;2;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;
38;из них девочки;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;
39;обучающиеся лица без гражданства;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;
